"来源层","查询ID","类别","requestId","关联状态","复核层级","复核结论","匹配实体","匹配类型","复核原因","发布日期","原始标题","URL"
"language growth/channel deep-dive","conversation_exchange_growth","company","0b6939bac9a22c8554ac0d2c721e07de","linked","linked","已关联","Friend","funding candidate review","已关联到主表、时间线或官方/社媒证据。","2026-04-29T00:00:00.000Z","INT'L CAFE","https://intlcafe.io/"
"language growth/channel deep-dive","conversation_exchange_growth","company","0b6939bac9a22c8554ac0d2c721e07de","unlinked-review","product-candidate","候选补证","","","出现具体产品/公司名，但当前缺少足够增长、功能或官方证据，需要下一轮补证后决定是否入主表。","2026-04-26T00:00:00.000Z","LingoPraxis - English Speaking Club","https://lingopraxis.com/"
"language growth/channel deep-dive","conversation_exchange_growth","company","0b6939bac9a22c8554ac0d2c721e07de","unlinked-review","low-relevance","低相关留档","","","与本次核心市场问题关联较弱，保留在来源审计中避免误删。","2026-04-25T00:00:00.000Z","LanguageConvo","https://languageconvo.com/"
"language growth/channel deep-dive","conversation_exchange_growth","company","0b6939bac9a22c8554ac0d2c721e07de","unlinked-review","low-relevance","低相关留档","","","与本次核心市场问题关联较弱，保留在来源审计中避免误删。","2026-04-25T00:00:00.000Z","Language Exchange International","https://languageexchange.com/"
"language growth/channel deep-dive","sewayou_growth","company","f1987d2f8e06f8cd64d87236c3369053","linked","linked","已关联","SewaYou","official/social evidence","已关联到主表、时间线或官方/社媒证据。","","SewaYou","https://sewayou.com/"
"language growth/channel deep-dive","sewayou_growth","company","f1987d2f8e06f8cd64d87236c3369053","linked","linked","已关联","Friend","funding candidate review","已关联到主表、时间线或官方/社媒证据。","2026-04-29T00:00:00.000Z","INT'L CAFE","https://intlcafe.io/"
"language growth/channel deep-dive","sewayou_growth","company","f1987d2f8e06f8cd64d87236c3369053","unlinked-review","signal-candidate","信号复核","","","与 AI 社交、dating、offline social 或融资新闻相关，但未稳定匹配到当前结论实体。","2026-04-24T00:00:00.000Z","Eyse","https://play.google.com/store/apps/details"
"language growth/channel deep-dive","sewayou_growth","company","f1987d2f8e06f8cd64d87236c3369053","unlinked-review","low-relevance","低相关留档","","","与本次核心市场问题关联较弱，保留在来源审计中避免误删。","2026-04-23T00:00:00.000Z","ZINGR","https://zingr.app/"
"language growth/channel deep-dive","sewayou_growth","company","f1987d2f8e06f8cd64d87236c3369053","unlinked-review","signal-candidate","信号复核","","","与 AI 社交、dating、offline social 或融资新闻相关，但未稳定匹配到当前结论实体。","2026-05-01T00:00:00.000Z","needyou AI","https://needyou.app/"
"language growth/channel deep-dive","sewayou_growth","company","f1987d2f8e06f8cd64d87236c3369053","unlinked-review","low-relevance","低相关留档","","","与本次核心市场问题关联较弱，保留在来源审计中避免误删。","2026-04-29T00:00:00.000Z","AloYou App","https://aloyou.app/"
"language growth/channel deep-dive","sewayou_growth","company","f1987d2f8e06f8cd64d87236c3369053","unlinked-review","signal-candidate","信号复核","","","与 AI 社交、dating、offline social 或融资新闻相关，但未稳定匹配到当前结论实体。","2026-04-27T00:00:00.000Z","Plang, Inc.","https://plang.ai/"
"language growth/channel deep-dive","sewayou_growth","company","f1987d2f8e06f8cd64d87236c3369053","unlinked-review","low-relevance","低相关留档","","","与本次核心市场问题关联较弱，保留在来源审计中避免误删。","2026-04-29T00:00:00.000Z","SeeMe","https://seeme-app.com/"
"language growth/channel deep-dive","talk4now_growth","company","5dcfc14c778552d6f86577a4bb4a7869","linked","linked","已关联","Talk4Now","official/social evidence","已关联到主表、时间线或官方/社媒证据。","2026-05-31T16:14:48.401Z","Talk4Now","https://talk4now.com/"
"language growth/channel deep-dive","talk4now_growth","company","5dcfc14c778552d6f86577a4bb4a7869","linked","linked","已关联","Tandem","official/social evidence","已关联到主表、时间线或官方/社媒证据。","2026-05-03T00:00:00.000Z","Tandem","https://tandem.net/"
"language growth/channel deep-dive","talk4now_growth","company","5dcfc14c778552d6f86577a4bb4a7869","unlinked-review","low-relevance","低相关留档","","","与本次核心市场问题关联较弱，保留在来源审计中避免误删。","2026-04-20T00:00:00.000Z","Time2Talk","https://time2talk.app/"
"language growth/channel deep-dive","talk4now_growth","company","5dcfc14c778552d6f86577a4bb4a7869","linked","linked","已关联","Friend","funding candidate review","已关联到主表、时间线或官方/社媒证据。","2026-04-29T00:00:00.000Z","INT'L CAFE","https://intlcafe.io/"
"language growth/channel deep-dive","talk4now_growth","company","5dcfc14c778552d6f86577a4bb4a7869","unlinked-review","signal-candidate","信号复核","","","与 AI 社交、dating、offline social 或融资新闻相关，但未稳定匹配到当前结论实体。","2026-05-01T00:00:00.000Z","Viral App Launch","https://viralapplaunch.com/"
"language growth/channel deep-dive","talk4now_growth","company","5dcfc14c778552d6f86577a4bb4a7869","linked","linked","已关联","SewaYou","official/social evidence","已关联到主表、时间线或官方/社媒证据。","2026-05-02T00:00:00.000Z","SewaYou","https://sewayou.com/"
"language growth/channel deep-dive","talk4now_growth","company","5dcfc14c778552d6f86577a4bb4a7869","unlinked-review","low-relevance","低相关留档","","","与本次核心市场问题关联较弱，保留在来源审计中避免误删。","2026-04-24T00:00:00.000Z","TalkAbroad","https://talkabroad.com/"
"language growth/channel deep-dive","talk4now_growth","company","5dcfc14c778552d6f86577a4bb4a7869","unlinked-review","low-relevance","低相关留档","","","与本次核心市场问题关联较弱，保留在来源审计中避免误删。","2026-04-25T00:00:00.000Z","Growthenger","https://growthenger.com/"
"language growth/channel deep-dive","meetalk_growth","company","4f905888d58d0cb92ef7b36971befb09","linked","linked","已关联","meeTalk | Friend","official/social evidence | funding candidate review","已关联到主表、时间线或官方/社媒证据。","2026-04-25T00:00:00.000Z","meeTalk: Global Chat","https://quiksa.com/"
"language growth/channel deep-dive","meetalk_growth","company","4f905888d58d0cb92ef7b36971befb09","linked","linked","已关联","meeTalk","official/social evidence","已关联到主表、时间线或官方/社媒证据。","2026-04-27T00:00:00.000Z","Meetalk  / Service","https://meetalk.com/"
"language growth/channel deep-dive","meetalk_growth","company","4f905888d58d0cb92ef7b36971befb09","linked","linked","已关联","SewaYou","official/social evidence","已关联到主表、时间线或官方/社媒证据。","2026-05-02T00:00:00.000Z","SewaYou","https://sewayou.com/"
"language growth/channel deep-dive","meetalk_growth","company","4f905888d58d0cb92ef7b36971befb09","unlinked-review","low-relevance","低相关留档","","","与本次核心市场问题关联较弱，保留在来源审计中避免误删。","2026-04-27T00:00:00.000Z","Meet2Talk","https://meet2talk.com/"
"language growth/channel deep-dive","meetalk_growth","company","4f905888d58d0cb92ef7b36971befb09","linked","linked","已关联","meeTalk","official/social evidence","已关联到主表、时间线或官方/社媒证据。","2026-05-01T00:00:00.000Z","goMeetalk","https://gomeetalk.com/"
"language growth/channel deep-dive","meetalk_growth","company","4f905888d58d0cb92ef7b36971befb09","linked","linked","已关联","HelloTalk","official/social evidence","已关联到主表、时间线或官方/社媒证据。","2026-04-30T00:00:00.000Z","HelloTalk","https://hellotalk.com/"
"language growth/channel deep-dive","meetalk_growth","company","4f905888d58d0cb92ef7b36971befb09","linked","linked","已关联","Friend","funding candidate review","已关联到主表、时间线或官方/社媒证据。","2026-04-29T00:00:00.000Z","INT'L CAFE","https://intlcafe.io/"
"language growth/channel deep-dive","meetalk_growth","company","4f905888d58d0cb92ef7b36971befb09","unlinked-review","low-relevance","低相关留档","","","与本次核心市场问题关联较弱，保留在来源审计中避免误删。","2026-04-24T00:00:00.000Z","Meet2Talk Online","https://meet2talk.online/"
"language growth/channel deep-dive","langpal_growth","company","e57ef102ae1a2b5e182fb2a6d8782adc","linked","linked","已关联","LangPal","official/social evidence","已关联到主表、时间线或官方/社媒证据。","2026-05-01T00:00:00.000Z","LangPal","https://lang-pal.com/"
"language growth/channel deep-dive","langpal_growth","company","e57ef102ae1a2b5e182fb2a6d8782adc","unlinked-review","signal-candidate","信号复核","","","与 AI 社交、dating、offline social 或融资新闻相关，但未稳定匹配到当前结论实体。","2026-04-29T00:00:00.000Z","Talkpal","https://talkpal.ai/"
"language growth/channel deep-dive","langpal_growth","company","e57ef102ae1a2b5e182fb2a6d8782adc","unlinked-review","signal-candidate","信号复核","","","与 AI 社交、dating、offline social 或融资新闻相关，但未稳定匹配到当前结论实体。","2026-05-02T00:00:00.000Z","EZ Speak","https://ezspeak.ai/"
"language growth/channel deep-dive","langpal_growth","company","e57ef102ae1a2b5e182fb2a6d8782adc","unlinked-review","low-relevance","低相关留档","","","与本次核心市场问题关联较弱，保留在来源审计中避免误删。","2026-04-25T00:00:00.000Z","SpeakingPal","https://speakingpal.com/"
"language growth/channel deep-dive","langpal_growth","company","e57ef102ae1a2b5e182fb2a6d8782adc","unlinked-review","low-relevance","低相关留档","","","与本次核心市场问题关联较弱，保留在来源审计中避免误删。","2026-04-27T00:00:00.000Z","Chatterbox: Language Learning","https://chatterboxlabs.io/"
"language growth/channel deep-dive","langpal_growth","company","e57ef102ae1a2b5e182fb2a6d8782adc","linked","linked","已关联","FluentPal","official/social evidence","已关联到主表、时间线或官方/社媒证据。","2026-04-27T00:00:00.000Z","FluentPal AB","https://fluentpal.net/"
"language growth/channel deep-dive","langpal_growth","company","e57ef102ae1a2b5e182fb2a6d8782adc","unlinked-review","low-relevance","低相关留档","","","与本次核心市场问题关联较弱，保留在来源审计中避免误删。","2026-04-29T00:00:00.000Z","PickLang","https://picklang.ml/"
"language growth/channel deep-dive","langpal_growth","company","e57ef102ae1a2b5e182fb2a6d8782adc","unlinked-review","signal-candidate","信号复核","","","与 AI 社交、dating、offline social 或融资新闻相关，但未稳定匹配到当前结论实体。","2026-04-27T00:00:00.000Z","Plang, Inc.","https://plang.ai/"
"language growth/channel deep-dive","matchalingua_growth","company","017df393ee13d80f9f82c2e1032fc6e5","linked","linked","已关联","MatchaLingua","product matrix","已关联到主表、时间线或官方/社媒证据。","","MatchaLingua","https://matchalingua.com/"
"language growth/channel deep-dive","matchalingua_growth","company","017df393ee13d80f9f82c2e1032fc6e5","linked","linked","已关联","SewaYou","official/social evidence","已关联到主表、时间线或官方/社媒证据。","2026-05-02T00:00:00.000Z","SewaYou","https://sewayou.com/"
"language growth/channel deep-dive","matchalingua_growth","company","017df393ee13d80f9f82c2e1032fc6e5","linked","linked","已关联","Conversation Exchange","official/social evidence","已关联到主表、时间线或官方/社媒证据。","2026-04-23T00:00:00.000Z","Conversation Exchange","https://conversationexchange.com/"
"language growth/channel deep-dive","matchalingua_growth","company","017df393ee13d80f9f82c2e1032fc6e5","linked","linked","已关联","FluentPal","official/social evidence","已关联到主表、时间线或官方/社媒证据。","2026-04-27T00:00:00.000Z","FluentPal AB","https://fluentpal.net/"
"language growth/channel deep-dive","matchalingua_growth","company","017df393ee13d80f9f82c2e1032fc6e5","unlinked-review","low-relevance","低相关留档","","","与本次核心市场问题关联较弱，保留在来源审计中避免误删。","2026-04-23T00:00:00.000Z","ZINGR","https://zingr.app/"
"language growth/channel deep-dive","matchalingua_growth","company","017df393ee13d80f9f82c2e1032fc6e5","linked","linked","已关联","Friend","funding candidate review","已关联到主表、时间线或官方/社媒证据。","2026-05-03T00:00:00.000Z","Blabla Language Exchange","https://blablalanguageexchange.com/"
"language growth/channel deep-dive","matchalingua_growth","company","017df393ee13d80f9f82c2e1032fc6e5","unlinked-review","low-relevance","低相关留档","","","与本次核心市场问题关联较弱，保留在来源审计中避免误删。","2026-04-29T00:00:00.000Z","Pepchat (formerly Destiny)","https://pepchat.in/"
"language growth/channel deep-dive","matchalingua_growth","company","017df393ee13d80f9f82c2e1032fc6e5","unlinked-review","low-relevance","低相关留档","","","与本次核心市场问题关联较弱，保留在来源审计中避免误删。","2026-04-21T00:00:00.000Z","Together App","https://youtube.com/watch"
"language growth/channel deep-dive","roamchat_growth","news","3833d5de210f95967a3066c61e2c9e8a","linked","linked","已关联","RoamChat","official/social evidence","已关联到主表、时间线或官方/社媒证据。","","RoamChat | Live map chat with real-time translation","https://roamchat.co/"
"language growth/channel deep-dive","roamchat_growth","news","3833d5de210f95967a3066c61e2c9e8a","linked","linked","已关联","RoamChat","official/social evidence","已关联到主表、时间线或官方/社媒证据。","2026-05-19T09:42:00.000Z","As AI Is Redefining How Strangers Connect Globally, RoamChat Introduces a New ""Roaming Social"" Platform","https://www.prnewswire.com/news-releases/as-ai-is-redefining-how-strangers-connect-globally-roamchat-introduces-a-new-roaming-social-platform-302775994.html"
"language growth/channel deep-dive","roamchat_growth","news","3833d5de210f95967a3066c61e2c9e8a","linked","linked","已关联","RoamChat","official/social evidence","已关联到主表、时间线或官方/社媒证据。","2026-05-19T09:48:00.000Z","RoamChat's AI 'Babel Fish' Aims to Connect a World of Strangers - BriefGlance.com","https://briefglance.com/articles/roamchats-ai-babel-fish-aims-to-connect-a-world-of-strangers"
"language growth/channel deep-dive","roamchat_growth","news","3833d5de210f95967a3066c61e2c9e8a","linked","linked","已关联","RoamChat","official/social evidence","已关联到主表、时间线或官方/社媒证据。","2026-05-19T19:39:06.000Z","RoamChat Launches a Live Global Map Where Anyone Can Talk Instantly - Bill Hartzer","https://www.billhartzer.com/social-media/roamchat-launches-globalmap/"
"language growth/channel deep-dive","roamchat_growth","news","3833d5de210f95967a3066c61e2c9e8a","linked","linked","已关联","RoamChat","official/social evidence","已关联到主表、时间线或官方/社媒证据。","2026-05-19T09:42:00.000Z","As AI Is Redefining How Strangers Connect Globally, RoamChat Introduces a New ""Roaming Social"" Platform - Money Compass","https://moneycompass.com.my/as-ai-is-redefining-how-strangers-connect-globally-roamchat-introduces-a-new-roaming-social-platform/"
"language growth/channel deep-dive","roamchat_growth","news","3833d5de210f95967a3066c61e2c9e8a","linked","linked","已关联","RoamChat","official/social evidence","已关联到主表、时间线或官方/社媒证据。","2026-05-22T00:00:00.000Z","As AI Is Redefining How Strangers Connect Globally, RoamChat Introduces a New “Roaming Social” Platform – 1045 Capital Rock","https://lifestyle.capitalcityrock.com/story/234114/as-ai-is-redefining-how-strangers-connect-globally-roamchat-introduces-a-new-roaming-social-platform/"
"language growth/channel deep-dive","roamchat_growth","news","3833d5de210f95967a3066c61e2c9e8a","unlinked-review","low-relevance","低相关留档","","","与本次核心市场问题关联较弱，保留在来源审计中避免误删。","2025-01-15T13:32:20.000Z","Roam: Empowering Communities To Drive the Future of Decentralized Connectivity - TheNewsCrypto","https://thenewscrypto.com/roam-empowering-communities-to-drive-the-future-of-decentralized-connectivity/"
"language growth/channel deep-dive","roamchat_growth","news","3833d5de210f95967a3066c61e2c9e8a","linked","linked","已关联","RoamChat","official/social evidence","已关联到主表、时间线或官方/社媒证据。","2026-05-19T00:35:00.000Z","Z-COM Introduces Edge-Native Infrastructure Architecture Across CommunicAsia and Computex 2026 - Siam News Network","https://www.siamnewsnetwork.net/pr-news/z-com-introduces-edge-native-infrastructure-architecture-across-communicasia-and-computex-2026/"
"language growth/channel deep-dive","speakyparrot_growth","company","75c6bd3e18e3c8ad9d0173e06b6d6ddd","linked","linked","已关联","SpeakyParrot | Lingbe / SpeakyParrot / Fluently","official/social evidence | discovery review","已关联到主表、时间线或官方/社媒证据。","","SpeakyParrot","https://speakyparrot.com/"
"language growth/channel deep-dive","speakyparrot_growth","company","75c6bd3e18e3c8ad9d0173e06b6d6ddd","linked","linked","已关联","Friend","funding candidate review","已关联到主表、时间线或官方/社媒证据。","","Speaky","https://speaky.com/"
"language growth/channel deep-dive","speakyparrot_growth","company","75c6bd3e18e3c8ad9d0173e06b6d6ddd","unlinked-review","low-relevance","低相关留档","","","与本次核心市场问题关联较弱，保留在来源审计中避免误删。","2026-04-28T00:00:00.000Z","BeeSpeaker","https://beespeaker.com/"
"language growth/channel deep-dive","speakyparrot_growth","company","75c6bd3e18e3c8ad9d0173e06b6d6ddd","linked","linked","已关联","Fluently | Lingbe / SpeakyParrot / Fluently","official/social evidence | discovery review","已关联到主表、时间线或官方/社媒证据。","2026-04-22T00:00:00.000Z","Fluently","https://fluently.chat/"
"language growth/channel deep-dive","speakyparrot_growth","company","75c6bd3e18e3c8ad9d0173e06b6d6ddd","unlinked-review","product-candidate","候选补证","","","出现具体产品/公司名，但当前缺少足够增长、功能或官方证据，需要下一轮补证后决定是否入主表。","2026-04-26T00:00:00.000Z","LingoPraxis - English Speaking Club","https://lingopraxis.com/"
"language growth/channel deep-dive","speakyparrot_growth","company","75c6bd3e18e3c8ad9d0173e06b6d6ddd","unlinked-review","low-relevance","低相关留档","","","与本次核心市场问题关联较弱，保留在来源审计中避免误删。","2026-04-23T00:00:00.000Z","Speaking Partner Official Page","https://speakingpartner.id/"
"language growth/channel deep-dive","speakyparrot_growth","company","75c6bd3e18e3c8ad9d0173e06b6d6ddd","unlinked-review","low-relevance","低相关留档","","","与本次核心市场问题关联较弱，保留在来源审计中避免误删。","2026-04-20T00:00:00.000Z","Time2Talk","https://time2talk.app/"
"language growth/channel deep-dive","speakyparrot_growth","company","75c6bd3e18e3c8ad9d0173e06b6d6ddd","linked","linked","已关联","Linguado","official/social evidence","已关联到主表、时间线或官方/社媒证据。","2026-04-30T00:00:00.000Z","Linguado","https://linguado.com/"
"language growth/channel deep-dive","fluently_growth","company","94fba08f31a2a0b6bc14d632c67ea697","linked","linked","已关联","Fluently | Lingbe / SpeakyParrot / Fluently","official/social evidence | discovery review","已关联到主表、时间线或官方/社媒证据。","2026-04-22T00:00:00.000Z","Fluently","https://fluently.chat/"
"language growth/channel deep-dive","fluently_growth","company","94fba08f31a2a0b6bc14d632c67ea697","linked","linked","已关联","Fluently | Lingbe / SpeakyParrot / Fluently","official/social evidence | discovery review","已关联到主表、时间线或官方/社媒证据。","2026-04-27T00:00:00.000Z","Fluently: AI English tutor","https://getfluently.app/"
"language growth/channel deep-dive","fluently_growth","company","94fba08f31a2a0b6bc14d632c67ea697","linked","linked","已关联","HelloTalk","official/social evidence","已关联到主表、时间线或官方/社媒证据。","2026-04-30T00:00:00.000Z","HelloTalk","https://hellotalk.com/"
"language growth/channel deep-dive","fluently_growth","company","94fba08f31a2a0b6bc14d632c67ea697","linked","linked","已关联","Fluently | Lingbe / SpeakyParrot / Fluently","official/social evidence | discovery review","已关联到主表、时间线或官方/社媒证据。","2026-04-29T00:00:00.000Z","Fluently","https://fluently.academy/"
"language growth/channel deep-dive","fluently_growth","company","94fba08f31a2a0b6bc14d632c67ea697","linked","linked","已关联","meeTalk | Friend","official/social evidence | funding candidate review","已关联到主表、时间线或官方/社媒证据。","2026-04-25T00:00:00.000Z","meeTalk: Global Chat","https://quiksa.com/"
"language growth/channel deep-dive","fluently_growth","company","94fba08f31a2a0b6bc14d632c67ea697","unlinked-review","low-relevance","低相关留档","","","与本次核心市场问题关联较弱，保留在来源审计中避免误删。","2026-04-25T00:00:00.000Z","How do you do?","https://howdoyou.do/"
"language growth/channel deep-dive","fluently_growth","company","94fba08f31a2a0b6bc14d632c67ea697","linked","linked","已关联","Conversation Exchange","official/social evidence","已关联到主表、时间线或官方/社媒证据。","2026-04-23T00:00:00.000Z","Conversation Exchange","https://conversationexchange.com/"
"language growth/channel deep-dive","fluently_growth","company","94fba08f31a2a0b6bc14d632c67ea697","unlinked-review","low-relevance","低相关留档","","","与本次核心市场问题关联较弱，保留在来源审计中避免误删。","2026-04-29T00:00:00.000Z","Fluentworlds","https://fluentworlds.com/"
"language growth/channel deep-dive","lingbe_growth","company","dc5c46d8821790ee8c4129a4407b029c","linked","linked","已关联","Lingbe | Friend | Lingbe / SpeakyParrot / Fluently","official/social evidence | funding candidate review | discovery review","已关联到主表、时间线或官方/社媒证据。","","Lingbe","https://lingbe.com/"
"language growth/channel deep-dive","lingbe_growth","company","dc5c46d8821790ee8c4129a4407b029c","linked","linked","已关联","Tandem","official/social evidence","已关联到主表、时间线或官方/社媒证据。","2026-05-03T00:00:00.000Z","Tandem","https://tandem.net/"
"language growth/channel deep-dive","lingbe_growth","company","dc5c46d8821790ee8c4129a4407b029c","linked","linked","已关联","Linguado","official/social evidence","已关联到主表、时间线或官方/社媒证据。","2026-04-30T00:00:00.000Z","Linguado","https://linguado.com/"
"language growth/channel deep-dive","lingbe_growth","company","dc5c46d8821790ee8c4129a4407b029c","linked","linked","已关联","Fluently | Lingbe / SpeakyParrot / Fluently","official/social evidence | discovery review","已关联到主表、时间线或官方/社媒证据。","2026-04-22T00:00:00.000Z","Fluently","https://fluently.chat/"
"language growth/channel deep-dive","lingbe_growth","company","dc5c46d8821790ee8c4129a4407b029c","linked","linked","已关联","SewaYou","official/social evidence","已关联到主表、时间线或官方/社媒证据。","2026-05-02T00:00:00.000Z","SewaYou","https://sewayou.com/"
"language growth/channel deep-dive","lingbe_growth","company","dc5c46d8821790ee8c4129a4407b029c","unlinked-review","product-candidate","候选补证","","","出现具体产品/公司名，但当前缺少足够增长、功能或官方证据，需要下一轮补证后决定是否入主表。","2026-04-26T00:00:00.000Z","LingoPraxis - English Speaking Club","https://lingopraxis.com/"
"language growth/channel deep-dive","lingbe_growth","company","dc5c46d8821790ee8c4129a4407b029c","unlinked-review","low-relevance","低相关留档","","","与本次核心市场问题关联较弱，保留在来源审计中避免误删。","2026-05-03T00:00:00.000Z","Beelinguapp","https://beelinguapp.com/"
"language growth/channel deep-dive","lingbe_growth","company","dc5c46d8821790ee8c4129a4407b029c","unlinked-review","signal-candidate","信号复核","","","与 AI 社交、dating、offline social 或融资新闻相关，但未稳定匹配到当前结论实体。","2026-04-27T00:00:00.000Z","Plang, Inc.","https://plang.ai/"
"language growth/channel deep-dive","slowly_growth","company","bb47e07f4c1d08d5021887ea7a4f4668","linked","linked","已关联","Slowly","official/social evidence","已关联到主表、时间线或官方/社媒证据。","","Slowly Communications Ltd.","https://slowly.app/"
"language growth/channel deep-dive","slowly_growth","company","bb47e07f4c1d08d5021887ea7a4f4668","linked","linked","已关联","Conversation Exchange","official/social evidence","已关联到主表、时间线或官方/社媒证据。","2026-04-23T00:00:00.000Z","Conversation Exchange","https://conversationexchange.com/"
"language growth/channel deep-dive","slowly_growth","company","bb47e07f4c1d08d5021887ea7a4f4668","linked","linked","已关联","Tandem","official/social evidence","已关联到主表、时间线或官方/社媒证据。","2026-05-03T00:00:00.000Z","Tandem","https://tandem.net/"
"language growth/channel deep-dive","slowly_growth","company","bb47e07f4c1d08d5021887ea7a4f4668","unlinked-review","product-candidate","候选补证","","","出现具体产品/公司名，但当前缺少足够增长、功能或官方证据，需要下一轮补证后决定是否入主表。","2026-04-26T00:00:00.000Z","LingoPraxis - English Speaking Club","https://lingopraxis.com/"
"language growth/channel deep-dive","slowly_growth","company","bb47e07f4c1d08d5021887ea7a4f4668","linked","linked","已关联","SewaYou","official/social evidence","已关联到主表、时间线或官方/社媒证据。","2026-05-02T00:00:00.000Z","SewaYou","https://sewayou.com/"
"language growth/channel deep-dive","slowly_growth","company","bb47e07f4c1d08d5021887ea7a4f4668","linked","linked","已关联","Fluently | Lingbe / SpeakyParrot / Fluently","official/social evidence | discovery review","已关联到主表、时间线或官方/社媒证据。","2026-04-22T00:00:00.000Z","Fluently","https://fluently.chat/"
"language growth/channel deep-dive","slowly_growth","company","bb47e07f4c1d08d5021887ea7a4f4668","unlinked-review","signal-candidate","信号复核","","","与 AI 社交、dating、offline social 或融资新闻相关，但未稳定匹配到当前结论实体。","2026-04-28T00:00:00.000Z","Langly Inc.","https://langly.ai/"
"language growth/channel deep-dive","slowly_growth","company","bb47e07f4c1d08d5021887ea7a4f4668","linked","linked","已关联","Fluently | Lingbe / SpeakyParrot / Fluently","official/social evidence | discovery review","已关联到主表、时间线或官方/社媒证据。","2026-04-27T00:00:00.000Z","Fluently: AI English tutor","https://getfluently.app/"
"language growth/channel deep-dive","lingopraxis_growth","company","97cfccb26695c1a7836784e488a780da","unlinked-review","product-candidate","候选补证","","","出现具体产品/公司名，但当前缺少足够增长、功能或官方证据，需要下一轮补证后决定是否入主表。","","LingoPraxis - English Speaking Club","https://lingopraxis.com/"
"language growth/channel deep-dive","lingopraxis_growth","company","97cfccb26695c1a7836784e488a780da","unlinked-review","product-candidate","候选补证","","","出现具体产品/公司名，但当前缺少足够增长、功能或官方证据，需要下一轮补证后决定是否入主表。","2026-04-20T00:00:00.000Z","Time2Talk","https://time2talk.app/"
"language growth/channel deep-dive","lingopraxis_growth","company","97cfccb26695c1a7836784e488a780da","unlinked-review","product-candidate","候选补证","","","出现具体产品/公司名，但当前缺少足够增长、功能或官方证据，需要下一轮补证后决定是否入主表。","2025-12-25T00:00:00.000Z","LingoLooper","https://lingolooper.com/"
"language growth/channel deep-dive","lingopraxis_growth","company","97cfccb26695c1a7836784e488a780da","unlinked-review","product-candidate","候选补证","","","出现具体产品/公司名，但当前缺少足够增长、功能或官方证据，需要下一轮补证后决定是否入主表。","2026-04-23T00:00:00.000Z","Lingopanda (previously PingoLearn)","https://lingopanda.app/"
"language growth/channel deep-dive","lingopraxis_growth","company","97cfccb26695c1a7836784e488a780da","linked","linked","已关联","Tandem","official/social evidence","已关联到主表、时间线或官方/社媒证据。","2026-05-03T00:00:00.000Z","Tandem","https://tandem.net/"
"language growth/channel deep-dive","lingopraxis_growth","company","97cfccb26695c1a7836784e488a780da","unlinked-review","product-candidate","候选补证","","","出现具体产品/公司名，但当前缺少足够增长、功能或官方证据，需要下一轮补证后决定是否入主表。","2026-04-27T00:00:00.000Z","Plang, Inc.","https://plang.ai/"
"language growth/channel deep-dive","lingopraxis_growth","company","97cfccb26695c1a7836784e488a780da","linked","linked","已关联","Friend","funding candidate review","已关联到主表、时间线或官方/社媒证据。","2026-04-29T00:00:00.000Z","INT'L CAFE","https://intlcafe.io/"
"language growth/channel deep-dive","lingopraxis_growth","company","97cfccb26695c1a7836784e488a780da","linked","linked","已关联","Friend","funding candidate review","已关联到主表、时间线或官方/社媒证据。","2026-05-03T00:00:00.000Z","Blabla Language Exchange","https://blablalanguageexchange.com/"
"language official/social deep-dive","language_official_social_tandem","official/social profile","661a5c32b09184bc52a793086ad85b11","linked","linked","已关联","Tandem","official/social evidence","已关联到主表、时间线或官方/社媒证据。","","Tandem: Language exchange","https://play.google.com/store/apps/details?id=net.tandem&hl=en_AU"
"language official/social deep-dive","language_official_social_tandem","official/social profile","661a5c32b09184bc52a793086ad85b11","linked","linked","已关联","Tandem | Conversation Exchange","official/social evidence","已关联到主表、时间线或官方/社媒证据。","","Tandem Language Exchange App | Find Conversation Exchange ...","https://tandem.net/"
"language official/social deep-dive","language_official_social_tandem","official/social profile","661a5c32b09184bc52a793086ad85b11","linked","linked","已关联","Tandem","official/social evidence","已关联到主表、时间线或官方/社媒证据。","2020-08-28T00:00:00.000Z","Tandem - Language Exchange | LinkedIn","https://linkedin.com/company/tandem---mobile-language-exchange/"
"language official/social deep-dive","language_official_social_tandem","official/social profile","661a5c32b09184bc52a793086ad85b11","linked","linked","已关联","Tandem","official/social evidence","已关联到主表、时间线或官方/社媒证据。","","Tandem: Language exchange - Apps on Google Play","https://play.google.com/store/apps/details?hl=en_US&id=net.tandem"
"language official/social deep-dive","language_official_social_tandem","official/social profile","661a5c32b09184bc52a793086ad85b11","linked","linked","已关联","Tandem","official/social evidence","已关联到主表、时间线或官方/社媒证据。","2022-11-03T00:30:14.000Z","Tandem: Practice Languages - App Store - Apple","https://apps.apple.com/us/app/tandem-practice-languages/id959001619"
"language official/social deep-dive","language_official_social_tandem","official/social profile","661a5c32b09184bc52a793086ad85b11","linked","linked","已关联","Tandem","official/social evidence","已关联到主表、时间线或官方/社媒证据。","","FAQ | Tandem - Speak Any Language","https://tandem.net/pages/faq"
"language official/social deep-dive","language_official_social_tandem","official/social profile","661a5c32b09184bc52a793086ad85b11","linked","linked","已关联","Tandem","official/social evidence","已关联到主表、时间线或官方/社媒证据。","2018-01-03T04:18:42.000Z","‎Tandem: Practice Languages App - App Store","https://apps.apple.com/ca/app/tandem-practice-languages/id959001619"
