"来源层","查询ID","类别","requestId","关联状态","复核层级","复核结论","匹配实体","匹配类型","复核原因","发布日期","原始标题","URL"
"language growth/channel deep-dive","talk4now_growth","company","52217ebb8762b20a7e8c315782e076f6","linked","linked","已关联","Friend","funding candidate review","已关联到主表、时间线或官方/社媒证据。","2026-04-27T00:00:00.000Z","PERTALKS","https://pertalks.group/"
"language growth/channel deep-dive","meetalk_growth","company","33de380356c2f0419adb87ff671da156","linked","linked","已关联","meeTalk | Friend","official/social evidence | funding candidate review","已关联到主表、时间线或官方/社媒证据。","2026-04-25T00:00:00.000Z","meeTalk: Global Chat","https://quiksa.com/"
"language growth/channel deep-dive","meetalk_growth","company","33de380356c2f0419adb87ff671da156","linked","linked","已关联","meeTalk","official/social evidence","已关联到主表、时间线或官方/社媒证据。","2026-04-27T00:00:00.000Z","Meetalk  / Service","https://meetalk.com/"
"language growth/channel deep-dive","meetalk_growth","company","33de380356c2f0419adb87ff671da156","linked","linked","已关联","HelloTalk","official/social evidence","已关联到主表、时间线或官方/社媒证据。","2026-04-30T00:00:00.000Z","HelloTalk","https://hellotalk.com/"
"language growth/channel deep-dive","meetalk_growth","company","33de380356c2f0419adb87ff671da156","linked","linked","已关联","SewaYou","official/social evidence","已关联到主表、时间线或官方/社媒证据。","2026-05-02T00:00:00.000Z","SewaYou","https://sewayou.com/"
"language growth/channel deep-dive","meetalk_growth","company","33de380356c2f0419adb87ff671da156","unlinked-review","low-relevance","低相关留档","","","与本次核心市场问题关联较弱，保留在来源审计中避免误删。","2026-05-27T00:00:00.000Z","Meet2Talk","https://meet2talk.online/"
"language growth/channel deep-dive","meetalk_growth","company","33de380356c2f0419adb87ff671da156","unlinked-review","low-relevance","低相关留档","","","与本次核心市场问题关联较弱，保留在来源审计中避免误删。","2026-04-20T00:00:00.000Z","Time2Talk","https://time2talk.app/"
"language growth/channel deep-dive","meetalk_growth","company","33de380356c2f0419adb87ff671da156","linked","linked","已关联","Friend","funding candidate review","已关联到主表、时间线或官方/社媒证据。","2026-04-29T00:00:00.000Z","INT'L CAFE","https://intlcafe.io/"
"language growth/channel deep-dive","meetalk_growth","company","33de380356c2f0419adb87ff671da156","unlinked-review","product-candidate","候选补证","","","出现具体产品/公司名，但当前缺少足够增长、功能或官方证据，需要下一轮补证后决定是否入主表。","2026-04-26T00:00:00.000Z","LingoPraxis - English Speaking Club","https://lingopraxis.com/"
"language growth/channel deep-dive","langpal_growth","company","79eace51a3dc34350c657faca6ad1012","linked","linked","已关联","LangPal","official/social evidence","已关联到主表、时间线或官方/社媒证据。","2026-05-01T00:00:00.000Z","LangPal","https://lang-pal.com/"
"language growth/channel deep-dive","langpal_growth","company","79eace51a3dc34350c657faca6ad1012","unlinked-review","signal-candidate","信号复核","","","与 AI 社交、dating、offline social 或融资新闻相关，但未稳定匹配到当前结论实体。","2026-04-29T00:00:00.000Z","Talkpal","https://talkpal.ai/"
"language growth/channel deep-dive","langpal_growth","company","79eace51a3dc34350c657faca6ad1012","unlinked-review","signal-candidate","信号复核","","","与 AI 社交、dating、offline social 或融资新闻相关，但未稳定匹配到当前结论实体。","2026-05-02T00:00:00.000Z","EZ Speak","https://ezspeak.ai/"
"language growth/channel deep-dive","langpal_growth","company","79eace51a3dc34350c657faca6ad1012","unlinked-review","low-relevance","低相关留档","","","与本次核心市场问题关联较弱，保留在来源审计中避免误删。","2026-04-27T00:00:00.000Z","Chatterbox: Language Learning","https://chatterboxlabs.io/"
"language growth/channel deep-dive","langpal_growth","company","79eace51a3dc34350c657faca6ad1012","unlinked-review","low-relevance","低相关留档","","","与本次核心市场问题关联较弱，保留在来源审计中避免误删。","2026-04-25T00:00:00.000Z","SpeakingPal","https://speakingpal.com/"
"language growth/channel deep-dive","langpal_growth","company","79eace51a3dc34350c657faca6ad1012","unlinked-review","signal-candidate","信号复核","","","与 AI 社交、dating、offline social 或融资新闻相关，但未稳定匹配到当前结论实体。","2026-04-27T00:00:00.000Z","Plang, Inc.","https://plang.ai/"
"language growth/channel deep-dive","langpal_growth","company","79eace51a3dc34350c657faca6ad1012","linked","linked","已关联","FluentPal","official/social evidence","已关联到主表、时间线或官方/社媒证据。","2026-04-27T00:00:00.000Z","FluentPal Ltd","https://fluentpal.net/"
"language growth/channel deep-dive","langpal_growth","company","79eace51a3dc34350c657faca6ad1012","linked","linked","已关联","Fluently | Lingbe / SpeakyParrot / Fluently","official/social evidence | discovery review","已关联到主表、时间线或官方/社媒证据。","2026-04-27T00:00:00.000Z","Langclub","https://langclub.live/"
"language growth/channel deep-dive","matchalingua_growth","company","07153fa383afd050146e0b21b9c1ca5c","linked","linked","已关联","MatchaLingua","product matrix","已关联到主表、时间线或官方/社媒证据。","2026-04-16T00:00:00.000Z","MatchaLingua","https://matchalingua.com/"
"language growth/channel deep-dive","matchalingua_growth","company","07153fa383afd050146e0b21b9c1ca5c","linked","linked","已关联","SewaYou","official/social evidence","已关联到主表、时间线或官方/社媒证据。","2026-05-02T00:00:00.000Z","SewaYou","https://sewayou.com/"
"language growth/channel deep-dive","matchalingua_growth","company","07153fa383afd050146e0b21b9c1ca5c","linked","linked","已关联","Linguado","official/social evidence","已关联到主表、时间线或官方/社媒证据。","2026-04-30T00:00:00.000Z","Linguado","https://linguado.com/"
"language growth/channel deep-dive","matchalingua_growth","company","07153fa383afd050146e0b21b9c1ca5c","linked","linked","已关联","FluentPal","official/social evidence","已关联到主表、时间线或官方/社媒证据。","2026-04-27T00:00:00.000Z","FluentPal Ltd","https://fluentpal.net/"
"language growth/channel deep-dive","matchalingua_growth","company","07153fa383afd050146e0b21b9c1ca5c","unlinked-review","low-relevance","低相关留档","","","与本次核心市场问题关联较弱，保留在来源审计中避免误删。","2026-04-25T00:00:00.000Z","How do you do?","https://howdoyou.do/"
"language growth/channel deep-dive","matchalingua_growth","company","07153fa383afd050146e0b21b9c1ca5c","unlinked-review","low-relevance","低相关留档","","","与本次核心市场问题关联较弱，保留在来源审计中避免误删。","","Languages Live Gesellschaft Lokalisierung mbH","https://mylanguageexchange.com/"
"language growth/channel deep-dive","matchalingua_growth","company","07153fa383afd050146e0b21b9c1ca5c","unlinked-review","low-relevance","低相关留档","","","与本次核心市场问题关联较弱，保留在来源审计中避免误删。","2026-04-23T00:00:00.000Z","ZINGR","https://zingr.app/"
"language growth/channel deep-dive","matchalingua_growth","company","07153fa383afd050146e0b21b9c1ca5c","unlinked-review","low-relevance","低相关留档","","","与本次核心市场问题关联较弱，保留在来源审计中避免误删。","2026-04-27T00:00:00.000Z","Elite Lingo App","https://elitelingo.app/"
"language growth/channel deep-dive","roamchat_growth","news","eb36e863b34aefd58d09d3aac46bc5f4","linked","linked","已关联","RoamChat","official/social evidence","已关联到主表、时间线或官方/社媒证据。","","RoamChat | Live map chat with real-time translation","https://roamchat.co/"
"language growth/channel deep-dive","roamchat_growth","news","eb36e863b34aefd58d09d3aac46bc5f4","linked","linked","已关联","RoamChat","official/social evidence","已关联到主表、时间线或官方/社媒证据。","2026-05-19T09:42:00.000Z","As AI Is Redefining How Strangers Connect Globally, RoamChat Introduces a New ""Roaming Social"" Platform","https://www.prnewswire.com/news-releases/as-ai-is-redefining-how-strangers-connect-globally-roamchat-introduces-a-new-roaming-social-platform-302775994.html"
"language growth/channel deep-dive","roamchat_growth","news","eb36e863b34aefd58d09d3aac46bc5f4","linked","linked","已关联","RoamChat","official/social evidence","已关联到主表、时间线或官方/社媒证据。","2026-05-19T09:48:00.000Z","RoamChat's AI 'Babel Fish' Aims to Connect a World of Strangers - BriefGlance.com","https://briefglance.com/articles/roamchats-ai-babel-fish-aims-to-connect-a-world-of-strangers"
"language growth/channel deep-dive","roamchat_growth","news","eb36e863b34aefd58d09d3aac46bc5f4","linked","linked","已关联","RoamChat","official/social evidence","已关联到主表、时间线或官方/社媒证据。","2026-05-19T19:39:06.000Z","RoamChat Launches a Live Global Map Where Anyone Can Talk Instantly - Bill Hartzer","https://www.billhartzer.com/social-media/roamchat-launches-globalmap/"
"language growth/channel deep-dive","roamchat_growth","news","eb36e863b34aefd58d09d3aac46bc5f4","linked","linked","已关联","RoamChat","official/social evidence","已关联到主表、时间线或官方/社媒证据。","2026-05-19T09:42:00.000Z","As AI Is Redefining How Strangers Connect Globally, RoamChat Introduces a New ""Roaming Social"" Platform - Money Compass","https://moneycompass.com.my/as-ai-is-redefining-how-strangers-connect-globally-roamchat-introduces-a-new-roaming-social-platform/"
"language growth/channel deep-dive","roamchat_growth","news","eb36e863b34aefd58d09d3aac46bc5f4","linked","linked","已关联","RoamChat","official/social evidence","已关联到主表、时间线或官方/社媒证据。","2026-05-19T18:32:00.000Z","Voice AI Boom & Smartling’s Massive Update","https://www.locanucu.com/2026/05/localization-news-19-may-2026.html"
"language growth/channel deep-dive","roamchat_growth","news","eb36e863b34aefd58d09d3aac46bc5f4","linked","linked","已关联","RoamChat | Shapes","official/social evidence","已关联到主表、时间线或官方/社媒证据。","2026-05-15T02:00:00.000Z","Xiaohongshu Business x Singapore Outbound Tourism Forum Redefines the Evolution of Outbound Travel: Interest Shapes Travel Itineraries - Siam News Network","https://www.siamnewsnetwork.net/pr-news/xiaohongshu-business-x-singapore-outbound-tourism-forum-redefines-the-evolution-of-outbound-travel-interest-shapes-travel-itineraries/"
"language growth/channel deep-dive","roamchat_growth","news","eb36e863b34aefd58d09d3aac46bc5f4","unlinked-review","signal-candidate","信号复核","","","与 AI 社交、dating、offline social 或融资新闻相关，但未稳定匹配到当前结论实体。","2026-04-24T03:36:17.000Z","Musk’s ‘XChat’ Lands in South Korea: A Super App Armed With No Ads and AI Aims to Challenge KakaoTalk’s Dominance — BigGo Finance","https://finance.biggo.com/news/PSCPvZ0Bga3fZL9MR-uF"
"language growth/channel deep-dive","speakyparrot_growth","company","cca184c3e4403fc6c11e03d3ad81e111","linked","linked","已关联","SpeakyParrot | Lingbe / SpeakyParrot / Fluently","official/social evidence | discovery review","已关联到主表、时间线或官方/社媒证据。","2026-04-25T00:00:00.000Z","SpeakyParrot","https://speakyparrot.com/"
"language growth/channel deep-dive","speakyparrot_growth","company","cca184c3e4403fc6c11e03d3ad81e111","linked","linked","已关联","Fluently | Lingbe / SpeakyParrot / Fluently","official/social evidence | discovery review","已关联到主表、时间线或官方/社媒证据。","2026-04-22T00:00:00.000Z","Fluently","https://fluently.chat/"
"language growth/channel deep-dive","speakyparrot_growth","company","cca184c3e4403fc6c11e03d3ad81e111","unlinked-review","low-relevance","低相关留档","","","与本次核心市场问题关联较弱，保留在来源审计中避免误删。","2026-04-20T00:00:00.000Z","Time2Talk","https://time2talk.app/"
"language growth/channel deep-dive","speakyparrot_growth","company","cca184c3e4403fc6c11e03d3ad81e111","unlinked-review","low-relevance","低相关留档","","","与本次核心市场问题关联较弱，保留在来源审计中避免误删。","2026-04-28T00:00:00.000Z","BeeSpeaker","https://beespeaker.com/"
"language growth/channel deep-dive","speakyparrot_growth","company","cca184c3e4403fc6c11e03d3ad81e111","linked","linked","已关联","Linguado","official/social evidence","已关联到主表、时间线或官方/社媒证据。","2026-04-30T00:00:00.000Z","Linguado","https://linguado.com/"
"language growth/channel deep-dive","speakyparrot_growth","company","cca184c3e4403fc6c11e03d3ad81e111","unlinked-review","low-relevance","低相关留档","","","与本次核心市场问题关联较弱，保留在来源审计中避免误删。","2026-05-23T00:00:00.000Z","Speaking Partner Official Page","https://speakingpartner.id/"
"language growth/channel deep-dive","speakyparrot_growth","company","cca184c3e4403fc6c11e03d3ad81e111","unlinked-review","product-candidate","候选补证","","","出现具体产品/公司名，但当前缺少足够增长、功能或官方证据，需要下一轮补证后决定是否入主表。","2026-04-26T00:00:00.000Z","LingoPraxis - English Speaking Club","https://lingopraxis.com/"
"language growth/channel deep-dive","speakyparrot_growth","company","cca184c3e4403fc6c11e03d3ad81e111","unlinked-review","low-relevance","低相关留档","","","与本次核心市场问题关联较弱，保留在来源审计中避免误删。","2026-05-01T00:00:00.000Z","Talky","https://talky-app.com/"
"language growth/channel deep-dive","fluently_growth","company","fd700293875dd7a778680e04be8e1683","linked","linked","已关联","Fluently | Lingbe / SpeakyParrot / Fluently","official/social evidence | discovery review","已关联到主表、时间线或官方/社媒证据。","2026-04-27T00:00:00.000Z","Fluently: AI English tutor","https://getfluently.app/"
"language growth/channel deep-dive","fluently_growth","company","fd700293875dd7a778680e04be8e1683","linked","linked","已关联","Fluently | Lingbe / SpeakyParrot / Fluently","official/social evidence | discovery review","已关联到主表、时间线或官方/社媒证据。","2026-04-22T00:00:00.000Z","Fluently","https://fluently.chat/"
"language growth/channel deep-dive","fluently_growth","company","fd700293875dd7a778680e04be8e1683","linked","linked","已关联","Fluently | Lingbe / SpeakyParrot / Fluently","official/social evidence | discovery review","已关联到主表、时间线或官方/社媒证据。","2026-04-29T00:00:00.000Z","Fluently","https://fluently.academy/"
"language growth/channel deep-dive","fluently_growth","company","fd700293875dd7a778680e04be8e1683","linked","linked","已关联","Tandem","official/social evidence","已关联到主表、时间线或官方/社媒证据。","","Tandem","https://tandem.net/"
"language growth/channel deep-dive","fluently_growth","company","fd700293875dd7a778680e04be8e1683","linked","linked","已关联","meeTalk | Friend","official/social evidence | funding candidate review","已关联到主表、时间线或官方/社媒证据。","2026-04-25T00:00:00.000Z","meeTalk: Global Chat","https://quiksa.com/"
"language growth/channel deep-dive","fluently_growth","company","fd700293875dd7a778680e04be8e1683","linked","linked","已关联","Conversation Exchange","official/social evidence","已关联到主表、时间线或官方/社媒证据。","2026-04-23T00:00:00.000Z","Conversation Exchange","https://conversationexchange.com/"
"language growth/channel deep-dive","fluently_growth","company","fd700293875dd7a778680e04be8e1683","unlinked-review","low-relevance","低相关留档","","","与本次核心市场问题关联较弱，保留在来源审计中避免误删。","2026-04-29T00:00:00.000Z","Fluentworlds","https://fluentworlds.com/"
"language growth/channel deep-dive","fluently_growth","company","fd700293875dd7a778680e04be8e1683","linked","linked","已关联","Linguado","official/social evidence","已关联到主表、时间线或官方/社媒证据。","2026-04-30T00:00:00.000Z","Linguado","https://linguado.com/"
"language growth/channel deep-dive","lingbe_growth","company","d86ddcb90ca9ffd11548b183574e5a59","linked","linked","已关联","Lingbe | Friend | Lingbe / SpeakyParrot / Fluently","official/social evidence | funding candidate review | discovery review","已关联到主表、时间线或官方/社媒证据。","","Lingbe","https://lingbe.com/"
"language growth/channel deep-dive","lingbe_growth","company","d86ddcb90ca9ffd11548b183574e5a59","linked","linked","已关联","Linguado","official/social evidence","已关联到主表、时间线或官方/社媒证据。","2026-04-30T00:00:00.000Z","Linguado","https://linguado.com/"
"language growth/channel deep-dive","lingbe_growth","company","d86ddcb90ca9ffd11548b183574e5a59","unlinked-review","low-relevance","低相关留档","","","与本次核心市场问题关联较弱，保留在来源审计中避免误删。","2026-01-23T00:00:00.000Z","LINGORA","https://tutoringgo.com/"
"language growth/channel deep-dive","lingbe_growth","company","d86ddcb90ca9ffd11548b183574e5a59","linked","linked","已关联","Fluently | Lingbe / SpeakyParrot / Fluently","official/social evidence | discovery review","已关联到主表、时间线或官方/社媒证据。","2026-04-22T00:00:00.000Z","Fluently","https://fluently.chat/"
"language growth/channel deep-dive","lingbe_growth","company","d86ddcb90ca9ffd11548b183574e5a59","linked","linked","已关联","SewaYou","official/social evidence","已关联到主表、时间线或官方/社媒证据。","2026-05-02T00:00:00.000Z","SewaYou","https://sewayou.com/"
"language growth/channel deep-dive","lingbe_growth","company","d86ddcb90ca9ffd11548b183574e5a59","unlinked-review","low-relevance","低相关留档","","","与本次核心市场问题关联较弱，保留在来源审计中避免误删。","2026-04-28T00:00:00.000Z","BeeSpeaker","https://beespeaker.com/"
"language growth/channel deep-dive","lingbe_growth","company","d86ddcb90ca9ffd11548b183574e5a59","unlinked-review","product-candidate","候选补证","","","出现具体产品/公司名，但当前缺少足够增长、功能或官方证据，需要下一轮补证后决定是否入主表。","2026-04-26T00:00:00.000Z","LingoPraxis - English Speaking Club","https://lingopraxis.com/"
"language growth/channel deep-dive","lingbe_growth","company","d86ddcb90ca9ffd11548b183574e5a59","unlinked-review","low-relevance","低相关留档","","","与本次核心市场问题关联较弱，保留在来源审计中避免误删。","2026-05-03T00:00:00.000Z","Speechling","https://speechling.com/"
"language growth/channel deep-dive","slowly_growth","company","96b8d4e3e7e8ede23237f0866d334971","linked","linked","已关联","Slowly","official/social evidence","已关联到主表、时间线或官方/社媒证据。","","Slowly Communications Ltd.","https://slowly.app/"
"language growth/channel deep-dive","slowly_growth","company","96b8d4e3e7e8ede23237f0866d334971","unlinked-review","low-relevance","低相关留档","","","与本次核心市场问题关联较弱，保留在来源审计中避免误删。","2026-05-30T00:00:00.000Z","PenPal","https://penpal.me/"
"language growth/channel deep-dive","slowly_growth","company","96b8d4e3e7e8ede23237f0866d334971","linked","linked","已关联","Conversation Exchange","official/social evidence","已关联到主表、时间线或官方/社媒证据。","2026-04-23T00:00:00.000Z","Conversation Exchange","https://conversationexchange.com/"
"language growth/channel deep-dive","slowly_growth","company","96b8d4e3e7e8ede23237f0866d334971","unlinked-review","product-candidate","候选补证","","","出现具体产品/公司名，但当前缺少足够增长、功能或官方证据，需要下一轮补证后决定是否入主表。","2026-04-26T00:00:00.000Z","LingoPraxis - English Speaking Club","https://lingopraxis.com/"
"language growth/channel deep-dive","slowly_growth","company","96b8d4e3e7e8ede23237f0866d334971","linked","linked","已关联","SewaYou","official/social evidence","已关联到主表、时间线或官方/社媒证据。","2026-05-02T00:00:00.000Z","SewaYou","https://sewayou.com/"
"language growth/channel deep-dive","slowly_growth","company","96b8d4e3e7e8ede23237f0866d334971","unlinked-review","low-relevance","低相关留档","","","与本次核心市场问题关联较弱，保留在来源审计中避免误删。","2026-02-19T00:00:00.000Z","Hello Pal","https://hellopal.com/"
"language growth/channel deep-dive","slowly_growth","company","96b8d4e3e7e8ede23237f0866d334971","unlinked-review","signal-candidate","信号复核","","","与 AI 社交、dating、offline social 或融资新闻相关，但未稳定匹配到当前结论实体。","2026-04-28T00:00:00.000Z","Langly Inc.","https://langly.ai/"
"language growth/channel deep-dive","slowly_growth","company","96b8d4e3e7e8ede23237f0866d334971","linked","linked","已关联","HelloTalk","official/social evidence","已关联到主表、时间线或官方/社媒证据。","2026-04-30T00:00:00.000Z","HelloTalk","https://hellotalk.com/"
"language growth/channel deep-dive","lingopraxis_growth","company","c3cf7cc672feaaa8148c094bb3ce41ab","unlinked-review","product-candidate","候选补证","","","出现具体产品/公司名，但当前缺少足够增长、功能或官方证据，需要下一轮补证后决定是否入主表。","","LingoPraxis - English Speaking Club","https://lingopraxis.com/"
"language growth/channel deep-dive","lingopraxis_growth","company","c3cf7cc672feaaa8148c094bb3ce41ab","unlinked-review","product-candidate","候选补证","","","出现具体产品/公司名，但当前缺少足够增长、功能或官方证据，需要下一轮补证后决定是否入主表。","2026-04-20T00:00:00.000Z","Time2Talk","https://time2talk.app/"
"language growth/channel deep-dive","lingopraxis_growth","company","c3cf7cc672feaaa8148c094bb3ce41ab","linked","linked","已关联","Friend","funding candidate review","已关联到主表、时间线或官方/社媒证据。","2026-04-29T00:00:00.000Z","INT'L CAFE","https://intlcafe.io/"
"language growth/channel deep-dive","lingopraxis_growth","company","c3cf7cc672feaaa8148c094bb3ce41ab","unlinked-review","product-candidate","候选补证","","","出现具体产品/公司名，但当前缺少足够增长、功能或官方证据，需要下一轮补证后决定是否入主表。","","Languages Live Gesellschaft Lokalisierung mbH","https://mylanguageexchange.com/"
"language growth/channel deep-dive","lingopraxis_growth","company","c3cf7cc672feaaa8148c094bb3ce41ab","unlinked-review","product-candidate","候选补证","","","出现具体产品/公司名，但当前缺少足够增长、功能或官方证据，需要下一轮补证后决定是否入主表。","2025-12-25T00:00:00.000Z","LingoLooper","https://lingolooper.com/"
"language growth/channel deep-dive","lingopraxis_growth","company","c3cf7cc672feaaa8148c094bb3ce41ab","unlinked-review","product-candidate","候选补证","","","出现具体产品/公司名，但当前缺少足够增长、功能或官方证据，需要下一轮补证后决定是否入主表。","2026-04-27T00:00:00.000Z","Plang, Inc.","https://plang.ai/"
"language growth/channel deep-dive","lingopraxis_growth","company","c3cf7cc672feaaa8148c094bb3ce41ab","unlinked-review","product-candidate","候选补证","","","出现具体产品/公司名，但当前缺少足够增长、功能或官方证据，需要下一轮补证后决定是否入主表。","2026-04-25T00:00:00.000Z","LingoQuesto","https://lingoquesto.com/"
"language growth/channel deep-dive","lingopraxis_growth","company","c3cf7cc672feaaa8148c094bb3ce41ab","unlinked-review","product-candidate","候选补证","","","出现具体产品/公司名，但当前缺少足够增长、功能或官方证据，需要下一轮补证后决定是否入主表。","2026-05-23T00:00:00.000Z","Lingopanda (previously PingoLearn)","https://lingopanda.app/"
"language official/social deep-dive","language_official_social_tandem","official/social profile","64f09eff7a29935ee21029f94464d5b8","linked","linked","已关联","Tandem | Conversation Exchange","official/social evidence","已关联到主表、时间线或官方/社媒证据。","","Tandem Language Exchange App | Find Conversation Exchange ...","https://tandem.net/"
"language official/social deep-dive","language_official_social_tandem","official/social profile","64f09eff7a29935ee21029f94464d5b8","linked","linked","已关联","Tandem","official/social evidence","已关联到主表、时间线或官方/社媒证据。","","Tandem: Language exchange - Apps on Google Play","https://play.google.com/store/apps/details?hl=en_US&id=net.tandem"
"language official/social deep-dive","language_official_social_tandem","official/social profile","64f09eff7a29935ee21029f94464d5b8","linked","linked","已关联","Tandem","official/social evidence","已关联到主表、时间线或官方/社媒证据。","2020-08-28T00:00:00.000Z","Tandem - Language Exchange | LinkedIn","https://linkedin.com/company/tandem---mobile-language-exchange/"
"language official/social deep-dive","language_official_social_tandem","official/social profile","64f09eff7a29935ee21029f94464d5b8","linked","linked","已关联","Tandem","official/social evidence","已关联到主表、时间线或官方/社媒证据。","","Tandem: Language exchange","https://play.google.com/store/apps/details?id=net.tandem&hl=en_IE"
"language official/social deep-dive","language_official_social_tandem","official/social profile","64f09eff7a29935ee21029f94464d5b8","linked","linked","已关联","Tandem","official/social evidence","已关联到主表、时间线或官方/社媒证据。","","Tandem: Language exchange","https://play.google.com/store/apps/details?id=net.tandem&hl=en_SG"
"language official/social deep-dive","language_official_social_tandem","official/social profile","64f09eff7a29935ee21029f94464d5b8","linked","linked","已关联","Tandem","official/social evidence","已关联到主表、时间线或官方/社媒证据。","","Tandem: Language exchange","https://play.google.com/store/apps/details/Tandem_Language_exchange?id=net.tandem&hl=en_IE"
"language official/social deep-dive","language_official_social_tandem","official/social profile","64f09eff7a29935ee21029f94464d5b8","linked","linked","已关联","Tandem","official/social evidence","已关联到主表、时间线或官方/社媒证据。","2022-11-03T00:30:14.000Z","Tandem: Practice Languages - App Store - Apple","https://apps.apple.com/us/app/tandem-practice-languages/id959001619"
"language official/social deep-dive","language_official_social_tandem","official/social profile","64f09eff7a29935ee21029f94464d5b8","linked","linked","已关联","Tandem","official/social evidence","已关联到主表、时间线或官方/社媒证据。","2018-01-03T04:18:42.000Z","‎Tandem: Practice Languages App - App Store","https://apps.apple.com/ca/app/tandem-practice-languages/id959001619"
"language official/social deep-dive","language_official_social_hilokal","official/social profile","41b42dc16be8a2bdfd2655ae004fdb2d","linked","linked","已关联","Hilokal | Friend","official/social evidence | funding candidate review","已关联到主表、时间线或官方/社媒证据。","","Hilokal - Language exchange for free speaking practice","https://www.hilokal.com/en"
"language official/social deep-dive","language_official_social_hilokal","official/social profile","41b42dc16be8a2bdfd2655ae004fdb2d","linked","linked","已关联","Hilokal | Friend","official/social evidence | funding candidate review","已关联到主表、时间线或官方/社媒证据。","2023-02-17T00:00:00.000Z","Hilokal - LinkedIn","https://linkedin.com/company/hilokal"
"language official/social deep-dive","language_official_social_hilokal","official/social profile","41b42dc16be8a2bdfd2655ae004fdb2d","linked","linked","已关联","Hilokal","official/social evidence","已关联到主表、时间线或官方/社媒证据。","2025-03-28T07:23:11.000Z","Hilokal: Language Exchange App - App Store","https://apps.apple.com/us/app/hilokal-language-exchange-app/id1537500613"
"language official/social deep-dive","language_official_social_hilokal","official/social profile","41b42dc16be8a2bdfd2655ae004fdb2d","linked","linked","已关联","Hilokal","official/social evidence","已关联到主表、时间线或官方/社媒证据。","","Hilokal - AI Language Learning - Apps on Google Play","https://play.google.com/store/apps/details?hl=en_US&id=com.hilokal"
"language official/social deep-dive","language_official_social_hilokal","official/social profile","41b42dc16be8a2bdfd2655ae004fdb2d","linked","linked","已关联","Hilokal","official/social evidence","已关联到主表、时间线或官方/社媒证据。","","Hilokal - AI Language Learning","https://play.google.com/store/apps/details?id=com.hilokal&hl=en_CA"
"language official/social deep-dive","language_official_social_hilokal","official/social profile","41b42dc16be8a2bdfd2655ae004fdb2d","linked","linked","已关联","Hilokal","official/social evidence","已关联到主表、时间线或官方/社媒证据。","","Hilokal - AI Language Learning - Apps on Google Play","https://play.google.com/store/apps/details?id=com.hilokal&hl=en"
"language official/social deep-dive","language_official_social_hilokal","official/social profile","41b42dc16be8a2bdfd2655ae004fdb2d","linked","linked","已关联","Hilokal","official/social evidence","已关联到主表、时间线或官方/社媒证据。","","Language exchange app - Hilokal","https://www.hilokal.com/en/lobby"
"language official/social deep-dive","language_official_social_hilokal","official/social profile","41b42dc16be8a2bdfd2655ae004fdb2d","linked","linked","已关联","Hilokal","official/social evidence","已关联到主表、时间线或官方/社媒证据。","2021-05-21T12:41:27.000Z","Hilokal: AI Language Learning 9+","https://apps.apple.com/nz/app/hilokal-ai-language-learning/id1537500613"
"language official/social deep-dive","language_official_social_sewayou","official/social profile","4113154eca2690e8d81c04a60afc7231","linked","linked","已关联","SewaYou","official/social evidence","已关联到主表、时间线或官方/社媒证据。","","SewaYou","https://www.sewayou.com/"
"language official/social deep-dive","language_official_social_sewayou","official/social profile","4113154eca2690e8d81c04a60afc7231","linked","linked","已关联","SewaYou | Friend","official/social evidence | funding candidate review","已关联到主表、时间线或官方/社媒证据。","","SewaYou: Japanese Friends Chat","https://play.google.com/store/apps/details?id=com.sewayou&hl=en_GB"
"language official/social deep-dive","language_official_social_sewayou","official/social profile","4113154eca2690e8d81c04a60afc7231","linked","linked","已关联","SewaYou | Friend","official/social evidence | funding candidate review","已关联到主表、时间线或官方/社媒证据。","","SewaYou - Japanese Friends - Apps on Google Play","https://play.google.com/store/apps/details?hl=en&id=com.sewayou"
"language official/social deep-dive","language_official_social_sewayou","official/social profile","4113154eca2690e8d81c04a60afc7231","linked","linked","已关联","SewaYou | Friend","official/social evidence | funding candidate review","已关联到主表、时间线或官方/社媒证据。","2020-10-27T03:19:56.000Z","‎SewaYou - Japanese Friends App - App Store","https://apps.apple.com/us/app/sewayou-japanese-friends/id1455473510"
"language official/social deep-dive","language_official_social_sewayou","official/social profile","4113154eca2690e8d81c04a60afc7231","linked","linked","已关联","SewaYou | Friend","official/social evidence | funding candidate review","已关联到主表、时间线或官方/社媒证据。","","SewaYou: Japanese Friends Chat","https://play.google.com/store/apps/details?id=com.sewayou&hl=en_SG"
"language official/social deep-dive","language_official_social_sewayou","official/social profile","4113154eca2690e8d81c04a60afc7231","linked","linked","已关联","SewaYou | Friend","official/social evidence | funding candidate review","已关联到主表、时间线或官方/社媒证据。","2020-10-27T03:19:56.000Z","‎SewaYou - Make New Friends App - App Store","https://apps.apple.com/us/app/sewayou-make-new-friends/id1455473510"
"language official/social deep-dive","language_official_social_sewayou","official/social profile","4113154eca2690e8d81c04a60afc7231","linked","linked","已关联","SewaYou | Friend","official/social evidence | funding candidate review","已关联到主表、时间线或官方/社媒证据。","","SewaYou: Japanese Friends Chat","https://play.google.com/store/apps/details?id=com.sewayou&hl=en_ZA"
