"来源层","查询ID","类别","requestId","关联状态","复核层级","复核结论","匹配实体","匹配类型","复核原因","发布日期","原始标题","URL"
"language growth/channel deep-dive","conversation_exchange_growth","company","8b1fb37779cb54b8c7fd406a7f3ca982","linked","linked","已关联","Conversation Exchange","official/social evidence","已关联到主表、时间线或官方/社媒证据。","2026-04-23T00:00:00.000Z","Conversation Exchange","https://conversationexchange.com/"
"language growth/channel deep-dive","conversation_exchange_growth","company","8b1fb37779cb54b8c7fd406a7f3ca982","unlinked-review","low-relevance","低相关留档","","","与本次核心市场问题关联较弱，保留在来源审计中避免误删。","","Languages Live Gesellschaft Lokalisierung mbH","https://mylanguageexchange.com/"
"language growth/channel deep-dive","conversation_exchange_growth","company","8b1fb37779cb54b8c7fd406a7f3ca982","unlinked-review","product-candidate","候选补证","","","出现具体产品/公司名，但当前缺少足够增长、功能或官方证据，需要下一轮补证后决定是否入主表。","2026-04-26T00:00:00.000Z","LingoPraxis - English Speaking Club","https://lingopraxis.com/"
"language growth/channel deep-dive","conversation_exchange_growth","company","8b1fb37779cb54b8c7fd406a7f3ca982","linked","linked","已关联","Friend","funding candidate review","已关联到主表、时间线或官方/社媒证据。","2026-04-29T00:00:00.000Z","INT'L CAFE","https://intlcafe.io/"
"language growth/channel deep-dive","conversation_exchange_growth","company","8b1fb37779cb54b8c7fd406a7f3ca982","unlinked-review","low-relevance","低相关留档","","","与本次核心市场问题关联较弱，保留在来源审计中避免误删。","2026-04-20T00:00:00.000Z","Time2Talk","https://time2talk.app/"
"language growth/channel deep-dive","conversation_exchange_growth","company","8b1fb37779cb54b8c7fd406a7f3ca982","linked","linked","已关联","SewaYou","official/social evidence","已关联到主表、时间线或官方/社媒证据。","2026-05-02T00:00:00.000Z","SewaYou","https://sewayou.com/"
"language growth/channel deep-dive","conversation_exchange_growth","company","8b1fb37779cb54b8c7fd406a7f3ca982","unlinked-review","low-relevance","低相关留档","","","与本次核心市场问题关联较弱，保留在来源审计中避免误删。","2026-04-25T00:00:00.000Z","LanguageConvo","https://languageconvo.com/"
"language growth/channel deep-dive","conversation_exchange_growth","company","8b1fb37779cb54b8c7fd406a7f3ca982","unlinked-review","low-relevance","低相关留档","","","与本次核心市场问题关联较弱，保留在来源审计中避免误删。","2026-05-02T00:00:00.000Z","Inatlantis","https://inatlantis.com/"
"language growth/channel deep-dive","sewayou_growth","company","3b6264705f515da764ca2a01f23e1393","linked","linked","已关联","SewaYou","official/social evidence","已关联到主表、时间线或官方/社媒证据。","","SewaYou","https://sewayou.com/"
"language growth/channel deep-dive","sewayou_growth","company","3b6264705f515da764ca2a01f23e1393","unlinked-review","signal-candidate","信号复核","","","与 AI 社交、dating、offline social 或融资新闻相关，但未稳定匹配到当前结论实体。","2026-05-02T00:00:00.000Z","youe","https://play.google.com/store/apps/details"
"language growth/channel deep-dive","sewayou_growth","company","3b6264705f515da764ca2a01f23e1393","linked","linked","已关联","Conversation Exchange","official/social evidence","已关联到主表、时间线或官方/社媒证据。","2026-04-23T00:00:00.000Z","Conversation Exchange","https://conversationexchange.com/"
"language growth/channel deep-dive","sewayou_growth","company","3b6264705f515da764ca2a01f23e1393","linked","linked","已关联","Friend","funding candidate review","已关联到主表、时间线或官方/社媒证据。","2026-04-29T00:00:00.000Z","INT'L CAFE","https://intlcafe.io/"
"language growth/channel deep-dive","sewayou_growth","company","3b6264705f515da764ca2a01f23e1393","unlinked-review","low-relevance","低相关留档","","","与本次核心市场问题关联较弱，保留在来源审计中避免误删。","2026-04-23T00:00:00.000Z","ZINGR","https://zingr.app/"
"language growth/channel deep-dive","sewayou_growth","company","3b6264705f515da764ca2a01f23e1393","unlinked-review","signal-candidate","信号复核","","","与 AI 社交、dating、offline social 或融资新闻相关，但未稳定匹配到当前结论实体。","2026-05-01T00:00:00.000Z","needyou AI","https://needyou.app/"
"language growth/channel deep-dive","sewayou_growth","company","3b6264705f515da764ca2a01f23e1393","unlinked-review","signal-candidate","信号复核","","","与 AI 社交、dating、offline social 或融资新闻相关，但未稳定匹配到当前结论实体。","2026-04-27T00:00:00.000Z","Plang, Inc.","https://plang.ai/"
"language growth/channel deep-dive","sewayou_growth","company","3b6264705f515da764ca2a01f23e1393","unlinked-review","low-relevance","低相关留档","","","与本次核心市场问题关联较弱，保留在来源审计中避免误删。","2026-04-29T00:00:00.000Z","AloYou App","https://aloyou.app/"
"language growth/channel deep-dive","talk4now_growth","company","3adfe33124bfe7ebb1b44f5fcac9a8bf","linked","linked","已关联","Talk4Now","official/social evidence","已关联到主表、时间线或官方/社媒证据。","","Talk4Now","https://talk4now.com/"
"language growth/channel deep-dive","talk4now_growth","company","3adfe33124bfe7ebb1b44f5fcac9a8bf","unlinked-review","low-relevance","低相关留档","","","与本次核心市场问题关联较弱，保留在来源审计中避免误删。","2026-05-01T00:00:00.000Z","Talky","https://talky-app.com/"
"language growth/channel deep-dive","talk4now_growth","company","3adfe33124bfe7ebb1b44f5fcac9a8bf","unlinked-review","low-relevance","低相关留档","","","与本次核心市场问题关联较弱，保留在来源审计中避免误删。","2026-04-20T00:00:00.000Z","Time2Talk","https://time2talk.app/"
"language growth/channel deep-dive","talk4now_growth","company","3adfe33124bfe7ebb1b44f5fcac9a8bf","unlinked-review","low-relevance","低相关留档","","","与本次核心市场问题关联较弱，保留在来源审计中避免误删。","2026-04-24T00:00:00.000Z","TalkAbroad","https://talkabroad.com/"
"language growth/channel deep-dive","talk4now_growth","company","3adfe33124bfe7ebb1b44f5fcac9a8bf","linked","linked","已关联","Friend","funding candidate review","已关联到主表、时间线或官方/社媒证据。","2026-04-29T00:00:00.000Z","INT'L CAFE","https://intlcafe.io/"
"language growth/channel deep-dive","talk4now_growth","company","3adfe33124bfe7ebb1b44f5fcac9a8bf","linked","linked","已关联","SewaYou","official/social evidence","已关联到主表、时间线或官方/社媒证据。","2026-05-02T00:00:00.000Z","SewaYou","https://sewayou.com/"
"language growth/channel deep-dive","talk4now_growth","company","3adfe33124bfe7ebb1b44f5fcac9a8bf","linked","linked","已关联","Friend","funding candidate review","已关联到主表、时间线或官方/社媒证据。","2026-04-27T00:00:00.000Z","PERTALKS","https://pertalks.group/"
"language growth/channel deep-dive","talk4now_growth","company","3adfe33124bfe7ebb1b44f5fcac9a8bf","unlinked-review","signal-candidate","信号复核","","","与 AI 社交、dating、offline social 或融资新闻相关，但未稳定匹配到当前结论实体。","2026-04-27T00:00:00.000Z","Inspired AI","https://talkme.ai/"
"language growth/channel deep-dive","meetalk_growth","company","2a98c3e2bd2292e4c316c0a90b4c3eea","linked","linked","已关联","meeTalk | Friend","official/social evidence | funding candidate review","已关联到主表、时间线或官方/社媒证据。","2026-04-25T00:00:00.000Z","meeTalk: Global Chat","https://quiksa.com/"
"language growth/channel deep-dive","meetalk_growth","company","2a98c3e2bd2292e4c316c0a90b4c3eea","linked","linked","已关联","meeTalk","official/social evidence","已关联到主表、时间线或官方/社媒证据。","2026-04-27T00:00:00.000Z","Meetalk  / Service","https://meetalk.com/"
"language growth/channel deep-dive","meetalk_growth","company","2a98c3e2bd2292e4c316c0a90b4c3eea","unlinked-review","low-relevance","低相关留档","","","与本次核心市场问题关联较弱，保留在来源审计中避免误删。","2026-05-27T00:00:00.000Z","Meet2Talk","https://meet2talk.online/"
"language growth/channel deep-dive","meetalk_growth","company","2a98c3e2bd2292e4c316c0a90b4c3eea","linked","linked","已关联","HelloTalk","official/social evidence","已关联到主表、时间线或官方/社媒证据。","2026-04-30T00:00:00.000Z","HelloTalk","https://hellotalk.com/"
"language growth/channel deep-dive","meetalk_growth","company","2a98c3e2bd2292e4c316c0a90b4c3eea","linked","linked","已关联","SewaYou","official/social evidence","已关联到主表、时间线或官方/社媒证据。","2026-05-02T00:00:00.000Z","SewaYou","https://sewayou.com/"
"language growth/channel deep-dive","meetalk_growth","company","2a98c3e2bd2292e4c316c0a90b4c3eea","linked","linked","已关联","meeTalk","official/social evidence","已关联到主表、时间线或官方/社媒证据。","2026-05-01T00:00:00.000Z","goMeetalk","https://gomeetalk.com/"
"language growth/channel deep-dive","meetalk_growth","company","2a98c3e2bd2292e4c316c0a90b4c3eea","unlinked-review","low-relevance","低相关留档","","","与本次核心市场问题关联较弱，保留在来源审计中避免误删。","2026-04-20T00:00:00.000Z","Time2Talk","https://time2talk.app/"
"language growth/channel deep-dive","meetalk_growth","company","2a98c3e2bd2292e4c316c0a90b4c3eea","linked","linked","已关联","Friend","funding candidate review","已关联到主表、时间线或官方/社媒证据。","2026-04-29T00:00:00.000Z","INT'L CAFE","https://intlcafe.io/"
"language growth/channel deep-dive","langpal_growth","company","ef27732cb69e48f402a59cb61ab1bdf1","linked","linked","已关联","LangPal","official/social evidence","已关联到主表、时间线或官方/社媒证据。","2026-05-01T00:00:00.000Z","LangPal","https://lang-pal.com/"
"language growth/channel deep-dive","langpal_growth","company","ef27732cb69e48f402a59cb61ab1bdf1","unlinked-review","signal-candidate","信号复核","","","与 AI 社交、dating、offline social 或融资新闻相关，但未稳定匹配到当前结论实体。","2026-04-29T00:00:00.000Z","Talkpal","https://talkpal.ai/"
"language growth/channel deep-dive","langpal_growth","company","ef27732cb69e48f402a59cb61ab1bdf1","unlinked-review","low-relevance","低相关留档","","","与本次核心市场问题关联较弱，保留在来源审计中避免误删。","2026-04-27T00:00:00.000Z","Chatterbox: Language Learning","https://chatterboxlabs.io/"
"language growth/channel deep-dive","langpal_growth","company","ef27732cb69e48f402a59cb61ab1bdf1","unlinked-review","signal-candidate","信号复核","","","与 AI 社交、dating、offline social 或融资新闻相关，但未稳定匹配到当前结论实体。","2026-05-02T00:00:00.000Z","EZ Speak","https://ezspeak.ai/"
"language growth/channel deep-dive","langpal_growth","company","ef27732cb69e48f402a59cb61ab1bdf1","unlinked-review","low-relevance","低相关留档","","","与本次核心市场问题关联较弱，保留在来源审计中避免误删。","2026-04-25T00:00:00.000Z","SpeakingPal","https://speakingpal.com/"
"language growth/channel deep-dive","langpal_growth","company","ef27732cb69e48f402a59cb61ab1bdf1","unlinked-review","signal-candidate","信号复核","","","与 AI 社交、dating、offline social 或融资新闻相关，但未稳定匹配到当前结论实体。","2026-04-27T00:00:00.000Z","Plang, Inc.","https://plang.ai/"
"language growth/channel deep-dive","langpal_growth","company","ef27732cb69e48f402a59cb61ab1bdf1","linked","linked","已关联","FluentPal","official/social evidence","已关联到主表、时间线或官方/社媒证据。","2026-04-27T00:00:00.000Z","FluentPal AB","https://fluentpal.net/"
"language growth/channel deep-dive","langpal_growth","company","ef27732cb69e48f402a59cb61ab1bdf1","unlinked-review","low-relevance","低相关留档","","","与本次核心市场问题关联较弱，保留在来源审计中避免误删。","2026-04-29T00:00:00.000Z","PickLang","https://picklang.ml/"
"language growth/channel deep-dive","matchalingua_growth","company","0320c9c8af3ac3f7561691f4e1f03631","linked","linked","已关联","MatchaLingua","product matrix","已关联到主表、时间线或官方/社媒证据。","2026-04-16T00:00:00.000Z","MatchaLingua","https://matchalingua.com/"
"language growth/channel deep-dive","matchalingua_growth","company","0320c9c8af3ac3f7561691f4e1f03631","linked","linked","已关联","SewaYou","official/social evidence","已关联到主表、时间线或官方/社媒证据。","2026-05-02T00:00:00.000Z","SewaYou","https://sewayou.com/"
"language growth/channel deep-dive","matchalingua_growth","company","0320c9c8af3ac3f7561691f4e1f03631","linked","linked","已关联","FluentPal","official/social evidence","已关联到主表、时间线或官方/社媒证据。","2026-04-27T00:00:00.000Z","FluentPal AB","https://fluentpal.net/"
"language growth/channel deep-dive","matchalingua_growth","company","0320c9c8af3ac3f7561691f4e1f03631","linked","linked","已关联","LangPal","official/social evidence","已关联到主表、时间线或官方/社媒证据。","2026-05-01T00:00:00.000Z","LangPal","https://lang-pal.com/"
"language growth/channel deep-dive","matchalingua_growth","company","0320c9c8af3ac3f7561691f4e1f03631","unlinked-review","low-relevance","低相关留档","","","与本次核心市场问题关联较弱，保留在来源审计中避免误删。","","Languages Live Gesellschaft Lokalisierung mbH","https://mylanguageexchange.com/"
"language growth/channel deep-dive","matchalingua_growth","company","0320c9c8af3ac3f7561691f4e1f03631","unlinked-review","low-relevance","低相关留档","","","与本次核心市场问题关联较弱，保留在来源审计中避免误删。","2026-04-23T00:00:00.000Z","ZINGR","https://zingr.app/"
"language growth/channel deep-dive","matchalingua_growth","company","0320c9c8af3ac3f7561691f4e1f03631","unlinked-review","low-relevance","低相关留档","","","与本次核心市场问题关联较弱，保留在来源审计中避免误删。","2026-04-21T00:00:00.000Z","Together App","https://youtube.com/watch"
"language growth/channel deep-dive","matchalingua_growth","company","0320c9c8af3ac3f7561691f4e1f03631","unlinked-review","low-relevance","低相关留档","","","与本次核心市场问题关联较弱，保留在来源审计中避免误删。","2026-04-28T00:00:00.000Z","InOut","https://inoutapp.io/"
"language growth/channel deep-dive","roamchat_growth","news","87d943a2ca2cbf5a9a8617ae0b8798b6","linked","linked","已关联","RoamChat","official/social evidence","已关联到主表、时间线或官方/社媒证据。","","RoamChat | Live map chat with real-time translation","https://roamchat.co/"
"language growth/channel deep-dive","roamchat_growth","news","87d943a2ca2cbf5a9a8617ae0b8798b6","linked","linked","已关联","RoamChat","official/social evidence","已关联到主表、时间线或官方/社媒证据。","2026-05-19T09:42:00.000Z","As AI Is Redefining How Strangers Connect Globally, RoamChat Introduces a New ""Roaming Social"" Platform","https://www.prnewswire.com/news-releases/as-ai-is-redefining-how-strangers-connect-globally-roamchat-introduces-a-new-roaming-social-platform-302775994.html"
"language growth/channel deep-dive","roamchat_growth","news","87d943a2ca2cbf5a9a8617ae0b8798b6","linked","linked","已关联","RoamChat","official/social evidence","已关联到主表、时间线或官方/社媒证据。","2026-05-19T19:39:06.000Z","RoamChat Launches a Live Global Map Where Anyone Can Talk Instantly - Bill Hartzer","https://www.billhartzer.com/social-media/roamchat-launches-globalmap/"
"language growth/channel deep-dive","roamchat_growth","news","87d943a2ca2cbf5a9a8617ae0b8798b6","linked","linked","已关联","RoamChat","official/social evidence","已关联到主表、时间线或官方/社媒证据。","2026-05-19T09:48:00.000Z","RoamChat's AI 'Babel Fish' Aims to Connect a World of Strangers - BriefGlance.com","https://briefglance.com/articles/roamchats-ai-babel-fish-aims-to-connect-a-world-of-strangers"
"language growth/channel deep-dive","roamchat_growth","news","87d943a2ca2cbf5a9a8617ae0b8798b6","linked","linked","已关联","RoamChat","official/social evidence","已关联到主表、时间线或官方/社媒证据。","2026-05-19T09:42:00.000Z","As AI Is Redefining How Strangers Connect Globally, RoamChat Introduces a New ""Roaming Social"" Platform - Money Compass","https://moneycompass.com.my/as-ai-is-redefining-how-strangers-connect-globally-roamchat-introduces-a-new-roaming-social-platform/"
"language growth/channel deep-dive","roamchat_growth","news","87d943a2ca2cbf5a9a8617ae0b8798b6","unlinked-review","low-relevance","低相关留档","","","与本次核心市场问题关联较弱，保留在来源审计中避免误删。","2025-01-15T13:32:20.000Z","Roam: Empowering Communities To Drive the Future of Decentralized Connectivity - TheNewsCrypto","https://thenewscrypto.com/roam-empowering-communities-to-drive-the-future-of-decentralized-connectivity/"
"language growth/channel deep-dive","roamchat_growth","news","87d943a2ca2cbf5a9a8617ae0b8798b6","unlinked-review","signal-candidate","信号复核","","","与 AI 社交、dating、offline social 或融资新闻相关，但未稳定匹配到当前结论实体。","2026-06-03T01:11:04.000Z","SconAI Inc. to Unveil AI Simultaneous Interpretation Service ‘SconChat’ at VIVATECH 2026… “Tearing Down Language Barriers” |","https://kr.aving.net/news/articleViewAmp.html?idxno=1811480"
"language growth/channel deep-dive","roamchat_growth","news","87d943a2ca2cbf5a9a8617ae0b8798b6","linked","linked","已关联","Character.AI / Replika / Chai","official/social evidence","已关联到主表、时间线或官方/社媒证据。","2025-06-13T14:04:11.000Z","Roam Launches on Binance Alpha and Solana’s Meteora DEX, Expands Cross-Chain Access via BSC Integration - Unchained","https://unchainedcrypto.com/press-release/roam-launches-on-binance-alpha-and-solanas-meteora-dex-expands-cross-chain-access-via-bsc-integration/"
"language growth/channel deep-dive","speakyparrot_growth","company","5ff70f6d8abb8f6239c233d94dc9f5fd","linked","linked","已关联","SpeakyParrot | Lingbe / SpeakyParrot / Fluently","official/social evidence | discovery review","已关联到主表、时间线或官方/社媒证据。","2026-04-25T00:00:00.000Z","SpeakyParrot","https://speakyparrot.com/"
"language growth/channel deep-dive","speakyparrot_growth","company","5ff70f6d8abb8f6239c233d94dc9f5fd","linked","linked","已关联","Fluently | Lingbe / SpeakyParrot / Fluently","official/social evidence | discovery review","已关联到主表、时间线或官方/社媒证据。","2026-04-22T00:00:00.000Z","Fluently","https://fluently.chat/"
"language growth/channel deep-dive","speakyparrot_growth","company","5ff70f6d8abb8f6239c233d94dc9f5fd","unlinked-review","product-candidate","候选补证","","","出现具体产品/公司名，但当前缺少足够增长、功能或官方证据，需要下一轮补证后决定是否入主表。","2026-04-26T00:00:00.000Z","LingoPraxis - English Speaking Club","https://lingopraxis.com/"
"language growth/channel deep-dive","speakyparrot_growth","company","5ff70f6d8abb8f6239c233d94dc9f5fd","unlinked-review","low-relevance","低相关留档","","","与本次核心市场问题关联较弱，保留在来源审计中避免误删。","2026-05-23T00:00:00.000Z","Speaking Partner Official Page","https://speakingpartner.id/"
"language growth/channel deep-dive","speakyparrot_growth","company","5ff70f6d8abb8f6239c233d94dc9f5fd","unlinked-review","low-relevance","低相关留档","","","与本次核心市场问题关联较弱，保留在来源审计中避免误删。","2026-04-28T00:00:00.000Z","BeeSpeaker","https://beespeaker.com/"
"language growth/channel deep-dive","speakyparrot_growth","company","5ff70f6d8abb8f6239c233d94dc9f5fd","linked","linked","已关联","Linguado","official/social evidence","已关联到主表、时间线或官方/社媒证据。","2026-04-30T00:00:00.000Z","Linguado","https://linguado.com/"
"language growth/channel deep-dive","speakyparrot_growth","company","5ff70f6d8abb8f6239c233d94dc9f5fd","unlinked-review","low-relevance","低相关留档","","","与本次核心市场问题关联较弱，保留在来源审计中避免误删。","2026-04-20T00:00:00.000Z","Time2Talk","https://time2talk.app/"
"language growth/channel deep-dive","speakyparrot_growth","company","5ff70f6d8abb8f6239c233d94dc9f5fd","unlinked-review","low-relevance","低相关留档","","","与本次核心市场问题关联较弱，保留在来源审计中避免误删。","2026-05-01T00:00:00.000Z","Talky","https://talky-app.com/"
"language growth/channel deep-dive","fluently_growth","company","24c419dd16c5457c1d00625eaeadaf39","linked","linked","已关联","Fluently | Lingbe / SpeakyParrot / Fluently","official/social evidence | discovery review","已关联到主表、时间线或官方/社媒证据。","2026-04-22T00:00:00.000Z","Fluently","https://fluently.chat/"
"language growth/channel deep-dive","fluently_growth","company","24c419dd16c5457c1d00625eaeadaf39","linked","linked","已关联","Fluently | Lingbe / SpeakyParrot / Fluently","official/social evidence | discovery review","已关联到主表、时间线或官方/社媒证据。","2026-04-27T00:00:00.000Z","Fluently: AI English tutor","https://getfluently.app/"
"language growth/channel deep-dive","fluently_growth","company","24c419dd16c5457c1d00625eaeadaf39","linked","linked","已关联","Tandem","official/social evidence","已关联到主表、时间线或官方/社媒证据。","","Tandem","https://tandem.net/"
"language growth/channel deep-dive","fluently_growth","company","24c419dd16c5457c1d00625eaeadaf39","linked","linked","已关联","Fluently | Lingbe / SpeakyParrot / Fluently","official/social evidence | discovery review","已关联到主表、时间线或官方/社媒证据。","2026-04-29T00:00:00.000Z","Fluently","https://fluently.academy/"
"language growth/channel deep-dive","fluently_growth","company","24c419dd16c5457c1d00625eaeadaf39","unlinked-review","low-relevance","低相关留档","","","与本次核心市场问题关联较弱，保留在来源审计中避免误删。","2026-04-26T00:00:00.000Z","Lingora","https://elingora.com/"
"language growth/channel deep-dive","fluently_growth","company","24c419dd16c5457c1d00625eaeadaf39","unlinked-review","low-relevance","低相关留档","","","与本次核心市场问题关联较弱，保留在来源审计中避免误删。","2026-04-29T00:00:00.000Z","Fluentworlds","https://fluentworlds.com/"
"language growth/channel deep-dive","fluently_growth","company","24c419dd16c5457c1d00625eaeadaf39","linked","linked","已关联","meeTalk | Friend","official/social evidence | funding candidate review","已关联到主表、时间线或官方/社媒证据。","2026-04-25T00:00:00.000Z","meeTalk: Global Chat","https://quiksa.com/"
"language growth/channel deep-dive","fluently_growth","company","24c419dd16c5457c1d00625eaeadaf39","linked","linked","已关联","Conversation Exchange","official/social evidence","已关联到主表、时间线或官方/社媒证据。","2026-04-23T00:00:00.000Z","Conversation Exchange","https://conversationexchange.com/"
"language growth/channel deep-dive","lingbe_growth","company","802d61d6bd601e9970c3569b29a7bbc8","linked","linked","已关联","Lingbe | Friend | Lingbe / SpeakyParrot / Fluently","official/social evidence | funding candidate review | discovery review","已关联到主表、时间线或官方/社媒证据。","","Lingbe","https://lingbe.com/"
"language growth/channel deep-dive","lingbe_growth","company","802d61d6bd601e9970c3569b29a7bbc8","unlinked-review","low-relevance","低相关留档","","","与本次核心市场问题关联较弱，保留在来源审计中避免误删。","2026-04-26T00:00:00.000Z","Lingora","https://elingora.com/"
"language growth/channel deep-dive","lingbe_growth","company","802d61d6bd601e9970c3569b29a7bbc8","linked","linked","已关联","Linguado","official/social evidence","已关联到主表、时间线或官方/社媒证据。","2026-04-30T00:00:00.000Z","Linguado","https://linguado.com/"
"language growth/channel deep-dive","lingbe_growth","company","802d61d6bd601e9970c3569b29a7bbc8","linked","linked","已关联","Fluently | Lingbe / SpeakyParrot / Fluently","official/social evidence | discovery review","已关联到主表、时间线或官方/社媒证据。","2026-04-22T00:00:00.000Z","Fluently","https://fluently.chat/"
"language growth/channel deep-dive","lingbe_growth","company","802d61d6bd601e9970c3569b29a7bbc8","unlinked-review","product-candidate","候选补证","","","出现具体产品/公司名，但当前缺少足够增长、功能或官方证据，需要下一轮补证后决定是否入主表。","2026-04-26T00:00:00.000Z","LingoPraxis - English Speaking Club","https://lingopraxis.com/"
"language growth/channel deep-dive","lingbe_growth","company","802d61d6bd601e9970c3569b29a7bbc8","linked","linked","已关联","SewaYou","official/social evidence","已关联到主表、时间线或官方/社媒证据。","2026-05-02T00:00:00.000Z","SewaYou","https://sewayou.com/"
"language growth/channel deep-dive","lingbe_growth","company","802d61d6bd601e9970c3569b29a7bbc8","unlinked-review","signal-candidate","信号复核","","","与 AI 社交、dating、offline social 或融资新闻相关，但未稳定匹配到当前结论实体。","2026-04-27T00:00:00.000Z","Plang, Inc.","https://plang.ai/"
"language growth/channel deep-dive","lingbe_growth","company","802d61d6bd601e9970c3569b29a7bbc8","unlinked-review","low-relevance","低相关留档","","","与本次核心市场问题关联较弱，保留在来源审计中避免误删。","2026-05-23T00:00:00.000Z","Lingopanda (previously PingoLearn)","https://lingopanda.app/"
"language growth/channel deep-dive","slowly_growth","company","bfb6cf1f12cbabba10b6617b85bf070f","linked","linked","已关联","Slowly","official/social evidence","已关联到主表、时间线或官方/社媒证据。","","Slowly Communications Ltd.","https://slowly.app/"
"language growth/channel deep-dive","slowly_growth","company","bfb6cf1f12cbabba10b6617b85bf070f","unlinked-review","low-relevance","低相关留档","","","与本次核心市场问题关联较弱，保留在来源审计中避免误删。","2026-05-30T00:00:00.000Z","PenPal","https://penpal.me/"
"language growth/channel deep-dive","slowly_growth","company","bfb6cf1f12cbabba10b6617b85bf070f","linked","linked","已关联","Conversation Exchange","official/social evidence","已关联到主表、时间线或官方/社媒证据。","2026-04-23T00:00:00.000Z","Conversation Exchange","https://conversationexchange.com/"
"language growth/channel deep-dive","slowly_growth","company","bfb6cf1f12cbabba10b6617b85bf070f","unlinked-review","product-candidate","候选补证","","","出现具体产品/公司名，但当前缺少足够增长、功能或官方证据，需要下一轮补证后决定是否入主表。","2026-04-26T00:00:00.000Z","LingoPraxis - English Speaking Club","https://lingopraxis.com/"
"language growth/channel deep-dive","slowly_growth","company","bfb6cf1f12cbabba10b6617b85bf070f","linked","linked","已关联","SewaYou","official/social evidence","已关联到主表、时间线或官方/社媒证据。","2026-05-02T00:00:00.000Z","SewaYou","https://sewayou.com/"
"language growth/channel deep-dive","slowly_growth","company","bfb6cf1f12cbabba10b6617b85bf070f","unlinked-review","low-relevance","低相关留档","","","与本次核心市场问题关联较弱，保留在来源审计中避免误删。","2026-02-19T00:00:00.000Z","Hello Pal","https://hellopal.com/"
"language growth/channel deep-dive","slowly_growth","company","bfb6cf1f12cbabba10b6617b85bf070f","linked","linked","已关联","Friend","funding candidate review","已关联到主表、时间线或官方/社媒证据。","2026-05-03T00:00:00.000Z","Blabla Language Exchange","https://blablalanguageexchange.com/"
"language growth/channel deep-dive","slowly_growth","company","bfb6cf1f12cbabba10b6617b85bf070f","unlinked-review","signal-candidate","信号复核","","","与 AI 社交、dating、offline social 或融资新闻相关，但未稳定匹配到当前结论实体。","2026-04-28T00:00:00.000Z","Langly Inc.","https://langly.ai/"
"language growth/channel deep-dive","lingopraxis_growth","company","bec3cf78297db6ceb7d05a40a930566f","unlinked-review","product-candidate","候选补证","","","出现具体产品/公司名，但当前缺少足够增长、功能或官方证据，需要下一轮补证后决定是否入主表。","","LingoPraxis - English Speaking Club","https://lingopraxis.com/"
"language growth/channel deep-dive","lingopraxis_growth","company","bec3cf78297db6ceb7d05a40a930566f","unlinked-review","product-candidate","候选补证","","","出现具体产品/公司名，但当前缺少足够增长、功能或官方证据，需要下一轮补证后决定是否入主表。","2026-04-20T00:00:00.000Z","Time2Talk","https://time2talk.app/"
"language growth/channel deep-dive","lingopraxis_growth","company","bec3cf78297db6ceb7d05a40a930566f","unlinked-review","product-candidate","候选补证","","","出现具体产品/公司名，但当前缺少足够增长、功能或官方证据，需要下一轮补证后决定是否入主表。","2026-05-23T00:00:00.000Z","Lingopanda (previously PingoLearn)","https://lingopanda.app/"
"language growth/channel deep-dive","lingopraxis_growth","company","bec3cf78297db6ceb7d05a40a930566f","unlinked-review","product-candidate","候选补证","","","出现具体产品/公司名，但当前缺少足够增长、功能或官方证据，需要下一轮补证后决定是否入主表。","","Languages Live Gesellschaft Lokalisierung mbH","https://mylanguageexchange.com/"
"language growth/channel deep-dive","lingopraxis_growth","company","bec3cf78297db6ceb7d05a40a930566f","linked","linked","已关联","Friend","funding candidate review","已关联到主表、时间线或官方/社媒证据。","2026-04-29T00:00:00.000Z","INT'L CAFE","https://intlcafe.io/"
"language growth/channel deep-dive","lingopraxis_growth","company","bec3cf78297db6ceb7d05a40a930566f","unlinked-review","product-candidate","候选补证","","","出现具体产品/公司名，但当前缺少足够增长、功能或官方证据，需要下一轮补证后决定是否入主表。","2026-04-27T00:00:00.000Z","Plang, Inc.","https://plang.ai/"
"language growth/channel deep-dive","lingopraxis_growth","company","bec3cf78297db6ceb7d05a40a930566f","unlinked-review","product-candidate","候选补证","","","出现具体产品/公司名，但当前缺少足够增长、功能或官方证据，需要下一轮补证后决定是否入主表。","2025-12-25T00:00:00.000Z","LingoLooper","https://lingolooper.com/"
"language growth/channel deep-dive","lingopraxis_growth","company","bec3cf78297db6ceb7d05a40a930566f","unlinked-review","product-candidate","候选补证","","","出现具体产品/公司名，但当前缺少足够增长、功能或官方证据，需要下一轮补证后决定是否入主表。","2026-04-25T00:00:00.000Z","LingoQuesto","https://lingoquesto.com/"
"language official/social deep-dive","language_official_social_tandem","official/social profile","232ad270497aca0c49dd9c47b0961f60","linked","linked","已关联","Tandem | Conversation Exchange","official/social evidence","已关联到主表、时间线或官方/社媒证据。","","Tandem Language Exchange App | Find Conversation Exchange ...","https://tandem.net/"
"language official/social deep-dive","language_official_social_tandem","official/social profile","232ad270497aca0c49dd9c47b0961f60","linked","linked","已关联","Tandem","official/social evidence","已关联到主表、时间线或官方/社媒证据。","","Tandem: Language exchange","https://play.google.com/store/apps/details?id=net.tandem&hl=en_AU"
